StudentID,School,AssessmentDate,AgeAtTest,AgeOfEntry,Parents,StudentRating,Ethnicity,TaskPercent,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Answer9,Answer10,Answer11,Answer12,Answer13,Answer14,Answer15,Answ RW1,Answ RW2,Answ RW3,Answ RW4,Answ RW5,Answ RW6,Answ RW7,Answ RW8,Answ RW9,Answ RW10,Answ RW11,Answ RW12,Answ RW13,Answ RW14,Answ RW15,ANG3,ANT4,RITLS,ROPL,ROPLA,ROPLAB,ROPLB,STXD4,STXS,SVOC,SYN4,VOCDA2,VST2
763,TLC,05/12/2016,17,,HP,,Hispanic or Latino,0.133333333,C,D,A,A,A,Z,B,Z,Z,A,C,Z,Z,D,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.375,0.357142857,0.2,,0,0.066666667,0.136363636,0.222222222,0.15,,0.142857143,0,0.066666667
786,TLC,05/12/2016,17,,HP,4,White - not Hispanic or Latino,0.333333333,B,D,A,D,B,C,B,B,B,B,B,B,B,A,D,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.25,0.357142857,0.64,,0.391304348,0.533333333,0.681818182,0.407407407,0.3,,0.214285714,0.32,0.333333333
1641,TLC,05/12/2016,12,,DP,3,White - not Hispanic or Latino,0.8,B,A,B,A,D,A,Z,C,A,B,B,C,B,D,D,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0.583333333,1,0.94,,0.695652174,0.711111111,0.727272727,0.740740741,0.8,1,0.785714286,0.72,0.6
1646,TLC,05/12/2016,12,,HP,,White - not Hispanic or Latino,0.466666667,B,A,D,B,C,C,C,C,D,A,C,C,D,C,B,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0.666666667,0.642857143,0.6,,0.52173913,0.6,0.681818182,0.444444444,0.8,1,0.357142857,0.44,0.4
1651,TLC,05/12/2016,12,,DP,4,Hispanic or Latino,0.466666667,B,C,D,C,D,C,B,C,C,B,B,C,A,D,A,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0.458333333,0.357142857,0.45,,0.347826087,0.333333333,0.318181818,0.185185185,0.6,0.925925926,0.214285714,0.52,0.2
1652,TLC,05/12/2016,11,,DP,3,White - not Hispanic or Latino,0.6,B,A,D,A,C,A,B,A,A,D,D,C,C,A,D,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0.5,0.428571429,0.69,,0.47826087,0.533333333,0.590909091,0.444444444,,1,0.785714286,0.44,0.733333333
1656,TLC,05/12/2016,12,,HP,2,White - not Hispanic or Latino,0.866666667,B,A,D,A,C,A,D,C,A,D,B,C,B,D,D,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.75,0.928571429,0.95,,0.782608696,0.8,0.818181818,0.703703704,0.75,1,0.785714286,0.72,0.866666667
1660,TLC,05/12/2016,11,,DP,3,White - not Hispanic or Latino,0.4,A,A,B,C,B,A,B,C,D,A,A,C,B,D,A,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0.291666667,0.571428571,0.42,,0.391304348,0.355555556,0.318181818,0.333333333,0.35,0.962962963,0.5,0.24,0.4
1662,TLC,05/12/2016,11,,DP,1,White - not Hispanic or Latino,0.8,B,A,D,A,C,A,D,C,A,A,B,C,D,D,D,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0.875,1,0.87,,0.739130435,0.8,0.863636364,0.962962963,0.75,0.962962963,0.928571429,0.72,0.866666667
1665,TLC,05/12/2016,12,,HP,2,White - not Hispanic or Latino,0.733333333,B,A,D,A,D,D,D,C,A,B,B,C,B,D,C,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0.708333333,0.857142857,0.97,,0.652173913,0.666666667,0.681818182,0.814814815,0.7,0.962962963,0.714285714,0.4,0.733333333
1668,TLC,05/12/2016,12,,DP,1,White - not Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,0.96,,0.826086957,0.844444444,0.863636364,0.777777778,0.8,0.962962963,0.857142857,0.84,0.8
1671,TLC,05/12/2016,12,,HP,2,White - not Hispanic or Latino,0.333333333,B,A,B,A,A,A,B,C,D,A,A,B,D,A,A,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.541666667,0.857142857,0.86,,0.260869565,0.333333333,0.409090909,0.518518519,0.85,0.962962963,0.571428571,0.24,0.333333333
1676,TLC,05/12/2016,11,,DP,1,White - not Hispanic or Latino,0.866666667,B,A,D,A,B,A,D,C,A,B,B,C,B,D,D,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.875,1,0.89,,0.869565217,0.866666667,0.863636364,0.740740741,0.9,1,0.857142857,0.76,0.866666667
1681,TLC,05/12/2016,11,,HP,2,White - not Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666667,1,0.96,,0.782608696,0.822222222,0.863636364,0.851851852,0.9,1,1,0.88,0.933333333
1687,TLC,05/12/2016,12,,DP,2,Asian,0.6,B,D,B,A,B,A,A,C,A,D,B,C,C,D,D,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0.708333333,0.928571429,0.91,,0.565217391,0.622222222,0.681818182,0.481481481,0.8,0.962962963,0.571428571,0.64,0.6
1688,TLC,05/12/2016,12,,HP,3,White - not Hispanic or Latino,0.4,B,A,D,A,C,A,D,B,C,A,D,A,A,C,A,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.458333333,0.714285714,0.94,,0.47826087,0.555555556,0.636363636,0.296296296,0.75,0.925925926,0.5,,0.533333333
1689,TLC,05/12/2016,11,,HP,1,White - not Hispanic or Latino,0.866666667,B,A,D,A,C,A,D,C,A,D,B,C,B,D,D,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.666666667,0.928571429,0.99,,0.826086957,0.844444444,0.863636364,0.851851852,0.95,1,0.785714286,0.72,0.666666667
1690,TLC,05/12/2016,12,,HP,2,White - not Hispanic or Latino,0.8,B,A,D,A,A,A,D,C,A,D,B,C,B,D,D,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0.5,0.785714286,0.99,,0.565217391,0.666666667,0.772727273,0.62962963,0.5,0.962962963,0.571428571,0.2,0.466666667
1691,TLC,05/12/2016,11,,HP,2,White - not Hispanic or Latino,0.866666667,B,A,D,A,C,A,D,C,C,B,B,C,B,D,D,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0.666666667,0.857142857,0.92,,0.652173913,0.644444444,0.636363636,0.703703704,0.8,1,0.857142857,0.76,0.666666667
1698,TLC,05/12/2016,11,,HP,1,White - not Hispanic or Latino,0.8,B,A,D,A,C,C,A,C,A,D,B,C,B,D,D,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0.875,0.928571429,0.96,,0.826086957,0.777777778,0.727272727,0.888888889,0.85,1,0.928571429,0.84,0.933333333
1699,TLC,05/12/2016,11,,HP,2,White - not Hispanic or Latino,0.8,B,A,D,A,D,C,D,C,A,B,B,C,B,D,D,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.625,0.642857143,0.86,,0.47826087,0.6,0.727272727,0.518518519,0.85,1,0.428571429,0.48,0.666666667
1700,TLC,05/12/2016,11,,HP,3,White - not Hispanic or Latino,0.266666667,B,D,B,B,C,C,A,C,D,B,C,D,A,C,B,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.375,0.071428571,0.56,,0.608695652,0.666666667,0.727272727,0.111111111,0.6,0.925925926,0,0.12,0.466666667
1701,TLC,05/12/2016,8,,DP,1,White - not Hispanic or Latino,0.533333333,D,A,D,D,D,C,B,C,A,B,B,A,D,D,D,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0.458333333,0.785714286,0.71,,0.782608696,0.777777778,0.772727273,0.37037037,0.7,1,0.642857143,0.4,0.533333333
1705,TLC,05/12/2016,8,,DP,1,White - not Hispanic or Latino,0.533333333,C,A,B,B,B,C,B,C,A,C,B,C,B,D,D,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0.583333333,0.785714286,0.64,,0.391304348,0.422222222,0.454545455,0.555555556,0.5,0.962962963,0.357142857,0.4,0.4
1707,TLC,05/12/2016,8,,DP,2,White - not Hispanic or Latino,0.4,C,C,C,B,B,A,B,A,C,B,B,C,B,B,D,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0.208333333,0.214285714,0.6,,0.565217391,0.488888889,0.409090909,0.259259259,0.5,0.962962963,0.357142857,0.24,0.4
1709,TLC,05/12/2016,10,,HP,2,White - not Hispanic or Latino,0.4,B,B,A,D,D,D,D,D,A,B,B,A,A,D,D,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.291666667,0.714285714,0.83,,0.52173913,0.555555556,0.590909091,0.148148148,0.7,1,0.214285714,0.4,0.333333333
1712,TLC,05/12/2016,12,,HP,3,Hispanic or Latino,0.666666667,B,A,A,A,C,C,A,C,B,B,B,C,B,D,A,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0.583333333,0.785714286,0.65,,0.739130435,0.733333333,0.727272727,0.444444444,0.8,1,0.571428571,0.64,0.866666667
1713,TLC,05/12/2016,10,,HP,2,White - not Hispanic or Latino,0.533333333,C,D,A,A,A,D,D,C,A,B,B,A,B,D,D,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.416666667,0.071428571,0.76,,0.652173913,0.666666667,0.681818182,0.37037037,0.85,0.962962963,0.428571429,0.56,0.466666667
1718,TLC,05/12/2016,10,,HP,3,Black or African American,0.666666667,B,A,C,A,D,A,B,C,A,D,B,C,B,D,C,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0.541666667,0.928571429,0.73,,0.652173913,0.711111111,0.772727273,0.37037037,0.75,1,0.571428571,0.32,0.6
1719,TLC,05/12/2016,10,,DP,2,Hispanic or Latino,0.8,B,A,D,A,C,C,D,D,A,B,B,C,B,D,D,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.75,1,0.88,,0.739130435,0.755555556,0.772727273,0.703703704,0.85,1,0.785714286,0.84,0.933333333
1720,TLC,05/12/2016,10,,HP,2,Black or African American,0.333333333,B,C,C,A,A,C,D,B,B,B,B,A,C,D,A,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.416666667,0.357142857,0.77,,0.652173913,0.733333333,0.818181818,0.444444444,0.75,0.962962963,0.142857143,0.48,0.4
1721,TLC,05/12/2016,10,,HP,4,Asian,0.266666667,C,B,C,D,D,D,A,C,A,D,A,A,D,D,D,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.25,0.142857143,0.33,,0.391304348,0.377777778,0.363636364,0.333333333,0.05,0.777777778,0.357142857,0.36,0.333333333
1725,TLC,05/12/2016,9,,HP,2,White - not Hispanic or Latino,0.333333333,C,D,D,A,A,C,D,D,D,B,B,C,C,C,A,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0.25,0.357142857,0.58,,0.52173913,0.444444444,0.363636364,0.37037037,0.65,1,0.285714286,0.4,0.333333333
1727,TLC,05/12/2016,9,,HP,2,White - not Hispanic or Latino,0.4,D,C,A,C,C,C,C,D,A,C,A,C,D,D,D,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0.416666667,0.285714286,0.24,,0.608695652,0.622222222,0.636363636,0.296296296,0.5,0.814814815,0.214285714,0.28,0.266666667
1728,TLC,05/12/2016,9,,DP,2,Other...please specify,0.466666667,C,A,B,A,A,C,A,A,A,A,B,C,B,D,C,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.458333333,0.928571429,0.85,,0.652173913,0.666666667,0.681818182,0.481481481,0.7,1,0.642857143,0.48,0.466666667
1730,TLC,05/12/2016,9,,DP,2,White - not Hispanic or Latino,0.4,A,B,D,C,B,C,D,C,B,A,B,C,C,D,D,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0.375,0.714285714,0.87,,0.434782609,0.422222222,0.409090909,0.148148148,0.7,0.925925926,0.571428571,0.36,0.466666667
1736,TLC,05/12/2016,10,,HP,1,White - not Hispanic or Latino,0.8,C,A,D,A,C,A,D,C,A,D,B,C,B,D,D,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.458333333,0.642857143,0.92,,0.608695652,0.622222222,0.636363636,0.555555556,0.75,0.962962963,0.714285714,0.44,0.6
1740,TLC,05/12/2016,9,,DP,2,Hispanic or Latino,0.2,C,C,A,D,B,D,C,B,C,C,D,C,A,C,D,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.375,0.142857143,0.38,,0.391304348,0.444444444,0.5,0.296296296,0.4,0.888888889,0.5,0.28,0.466666667
1741,TLC,05/12/2016,8,,DP,2,Other...please specify,0.333333333,C,B,A,B,B,D,C,C,D,A,B,A,D,D,D,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0.375,0.285714286,0.62,,0.608695652,0.644444444,0.681818182,0.37037037,0.55,0.888888889,0.357142857,0.28,0.6
1746,TLC,05/12/2016,10,,DP,,White - not Hispanic or Latino,0.266666667,D,D,D,A,A,A,A,A,B,B,A,A,D,A,A,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0.208333333,0.928571429,0.69,,0.565217391,0.644444444,0.727272727,0.555555556,0.45,1,0.642857143,0.64,0.333333333
1747,TLC,05/12/2016,10,,HP,,White - not Hispanic or Latino,0.2,A,B,C,C,C,A,D,A,B,D,C,A,D,D,A,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.166666667,0.285714286,0.51,,0.304347826,0.4,0.5,0.259259259,0.6,0.814814815,0.357142857,0.48,0.533333333
1749,TLC,05/12/2016,8,,HP,2,White - not Hispanic or Latino,0.266666667,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.333333333,0.142857143,0.43,,0.52173913,0.511111111,0.5,0.333333333,0.35,0.925925926,0.357142857,0.24,0.2
1753,TLC,05/12/2016,9,,HP,2,Black or African American,0.933333333,B,A,D,A,C,A,C,C,A,D,B,C,B,D,D,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.625,0.928571429,0.91,,0.782608696,0.733333333,0.681818182,0.814814815,0.95,1,0.785714286,0.6,0.666666667
1757,TLC,05/12/2016,12,,DP,2,White - not Hispanic or Latino,0.2,D,A,C,B,A,A,A,A,A,A,A,A,A,A,A,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.625,0.5,0.82,,0.782608696,0.755555556,0.727272727,0.222222222,0.7,0.962962963,0.214285714,0,0.2
1758,TLC,05/12/2016,9,,DP,1,White - not Hispanic or Latino,0.266666667,D,D,B,B,D,A,C,A,B,A,B,B,B,B,B,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.375,0.214285714,0.77,,0.260869565,0.311111111,0.363636364,0.185185185,0.45,1,0.5,0.52,0.533333333
1759,TLC,05/12/2016,12,,DP,2,White - not Hispanic or Latino,0.2,A,B,C,D,A,A,B,C,D,A,A,B,C,D,A,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.375,0.428571429,0.26,,0.304347826,0.488888889,0.681818182,0.296296296,0.2,0.925925926,0.214285714,0.24,0.266666667
1761,TLC,05/12/2016,12,,HP,1,White - not Hispanic or Latino,0.933333333,B,A,D,A,C,A,D,C,A,B,B,C,B,D,D,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.875,1,0.97,,0.869565217,0.844444444,0.818181818,0.814814815,0.9,1,0.928571429,0.68,0.933333333
1767,TLC,05/12/2016,12,,HP,3,Asian,0.266666667,D,D,C,B,B,A,B,A,A,B,C,B,B,A,C,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.166666667,0.142857143,0.49,,0.47826087,0.4,0.318181818,0.296296296,0.3,0.777777778,0.357142857,0.24,0.333333333
1777,TLC,05/12/2016,8,,HP,2,White - not Hispanic or Latino,0.2,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.25,0.285714286,,,0.173913043,0.2,0.227272727,0.333333333,0.45,0.481481481,0.357142857,0.4,0.266666667
1779,TLC,05/12/2016,10,,HP,2,Hispanic or Latino,0.533333333,A,A,A,C,A,A,A,C,C,B,D,C,B,D,D,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,,0.285714286,0.55,,0.304347826,0.444444444,0.590909091,0.407407407,0.8,0.962962963,0.285714286,0.32,0.2
1780,TLC,05/12/2016,10,,HP,2,White - not Hispanic or Latino,0.733333333,B,A,B,A,C,A,A,A,A,A,B,C,B,D,D,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0.625,,0.78,,0.304347826,0.422222222,0.545454545,0.444444444,0.95,0.925925926,0.357142857,0.24,0.333333333
1781,TLC,05/12/2016,11,,DP,1,White - not Hispanic or Latino,0.933333333,B,A,D,A,C,C,C,C,A,B,B,C,B,D,D,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.833333333,1,0.95,,0.782608696,0.777777778,0.772727273,0.777777778,0.8,1,0.928571429,0.8,1
1786,TLC,05/12/2016,8,,DP,2,White - not Hispanic or Latino,0.666666667,C,D,D,A,C,A,A,D,A,A,B,C,B,D,D,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0.416666667,0.571428571,0.8,,0.434782609,0.422222222,0.409090909,0.666666667,0.85,1,0.428571429,0.64,0.666666667
1794,TLC,05/12/2016,8,,HP,2,White - not Hispanic or Latino,0.8,B,A,D,A,B,C,D,C,A,B,B,C,B,D,D,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.375,0.642857143,0.88,,0.52173913,0.577777778,0.636363636,0.666666667,0.85,1,0.642857143,0.32,0.4
1812,TLC,05/12/2016,10,,HP,,White - not Hispanic or Latino,0.533333333,B,D,C,C,C,C,C,B,A,D,B,C,B,D,B,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0.541666667,0.214285714,0.78,,0.565217391,0.555555556,0.545454545,0.296296296,0.55,0.925925926,0.357142857,0.28,0.466666667
1825,TLC,05/12/2016,11,,HP,,Asian,0.333333333,B,B,C,C,B,B,D,C,A,D,A,C,D,A,D,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.333333333,0.142857143,0.47,,0.391304348,0.511111111,0.636363636,0.111111111,0.15,0.777777778,0.357142857,0.32,0.333333333
1827,TLC,05/12/2016,9,,DP,,White - not Hispanic or Latino,0.6,B,A,C,A,C,C,B,D,D,A,B,C,B,D,D,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.357142857,0.36,,0.652173913,0.644444444,0.636363636,0.111111111,0.6,0.925925926,0.428571429,0.24,0.466666667
1828,TLC,05/12/2016,8,,DP,,White - not Hispanic or Latino,0.666666667,D,C,D,A,D,A,A,C,A,A,B,C,B,D,D,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0.75,0.571428571,0.64,,0.52173913,0.622222222,0.727272727,0.259259259,0.65,0.962962963,0.785714286,0.52,0.4
1835,TLC,05/12/2016,9,,DP,,White - not Hispanic or Latino,0.133333333,A,A,A,A,A,,,,,,,,,,,0,1,0,1,0,,,,,,,,,,,0.291666667,0.285714286,0.08,,0.260869565,0.266666667,0.272727273,0.074074074,0.15,0.814814815,0.357142857,0.24,0.333333333
1885,TLC,05/12/2016,9,,HP,,,0.2,C,D,C,D,D,C,A,D,A,A,C,C,A,D,A,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.375,0.285714286,0.26,,0.434782609,0.422222222,0.409090909,0.222222222,0.2,0.777777778,0.071428571,0.12,0.333333333
1890,TLC,05/12/2016,8,,HP,,,0.266666667,C,C,B,C,B,D,A,D,C,D,B,C,C,D,D,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.25,0.071428571,0.09,,0.391304348,0.444444444,0.5,0.111111111,0.55,0.814814815,0.071428571,0.24,0.333333333
1886,TLC,05/12/2016,8,,DP,,,0.266666667,B,D,D,A,D,A,D,D,D,C,D,D,D,C,C,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.357142857,0.32,,0.086956522,0.155555556,0.227272727,0.259259259,0.35,0.814814815,0.428571429,0.24,0.2
1884,TLC,05/12/2016,8,,HP,,,0.666666667,B,A,C,A,B,C,B,C,A,A,B,C,B,D,D,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0.333333333,0.714285714,0.33,,0.47826087,0.577777778,0.681818182,0.518518519,0.75,0.925925926,0.071428571,0.36,0.133333333
1859,TLC,05/12/2016,10,,HP,,Hispanic or Latino,0.4,D,D,D,D,C,A,A,A,A,A,D,C,D,C,D,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,,0.571428571,0.36,,0.52173913,0.422222222,0.318181818,0.259259259,0.25,0.851851852,0.214285714,0.32,0.266666667
1879,TLC,05/12/2016,11,,HP,,,0.133333333,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.375,0.142857143,0.3,,0.217391304,0.244444444,0.272727273,0.333333333,0.1,0.555555556,0.214285714,0.24,0.133333333
1865,TLC,05/12/2016,11,,HP,,,0.466666667,C,D,D,A,B,C,A,C,A,B,C,A,D,D,D,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0.375,0.357142857,0.65,,0.47826087,0.511111111,0.545454545,0.222222222,0.7,0.888888889,0.928571429,0.36,0.666666667
1867,TLC,05/12/2016,11,,DP,,,0.133333333,B,C,A,A,A,,,,,,,,,,,1,0,0,1,0,,,,,,,,,,,0.25,0.357142857,0.99,,0.391304348,0.444444444,0.5,0.259259259,0.4,0.740740741,0.214285714,0.24,0.2
1872,TLC,05/12/2016,11,,HP,,,0.2,D,D,B,A,C,D,C,A,C,C,D,D,D,B,C,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.416666667,0.357142857,0.72,,0.434782609,0.288888889,0.136363636,0.296296296,0.15,0.888888889,0.285714286,0.12,0.4
1853,TLC,05/12/2016,11,,HP,,Hispanic or Latino,0.333333333,C,B,B,B,B,A,D,D,C,D,B,C,A,D,D,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0.25,0.357142857,0.57,,0.52173913,0.577777778,0.636363636,0.259259259,0.65,0.925925926,0.571428571,0.4,0.4
1883,TLC,05/12/2016,11,,HP,,,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.791666667,0.785714286,0.99,,0.608695652,0.622222222,0.636363636,0.740740741,0.8,1,0.642857143,0.72,0.4
1678,TLC,05/12/2016,12,,HP,,Hispanic or Latino,0.266666667,A,D,D,D,B,A,D,A,C,C,B,C,D,B,A,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.416666667,0.071428571,0.85,,0.434782609,0.533333333,0.636363636,0.296296296,0.65,0.962962963,0.428571429,0.32,0.266666667
1862,TLC,05/12/2016,12,,DP,,,0.733333333,B,C,D,A,A,A,D,C,A,D,B,C,B,D,D,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0.791666667,0.928571429,0.85,,0.782608696,0.733333333,0.681818182,0.777777778,0.9,0.925925926,0.928571429,0.92,0.733333333
1600,TLC,02/11/2015,14,,DP,2,White - not Hispanic or Latino,0.8,B,A,A,A,A,A,C,C,D,B,B,C,B,D,D,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0.291666667,0.714285714,0,,0.565217391,0.666666667,0.772727273,0.407407407,0.5,,0.642857143,0.28,0.933333333
1606,TLC,02/11/2015,18,,HP,3,Hispanic or Latino,0.8,B,A,D,A,D,C,D,C,A,B,B,C,B,D,D,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.916666667,1,0,,0.826086957,0.822222222,0.818181818,0.851851852,0.8,,0.642857143,0.8,0.733333333
1609,TLC,02/11/2015,20,,HP,3,White - not Hispanic or Latino,0.666666667,D,A,D,A,B,C,C,C,A,B,B,C,C,C,D,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0.625,0.642857143,0,,0.52173913,0.6,0.681818182,0.444444444,0.8,,0.428571429,0.48,0.333333333
1610,TLC,02/11/2015,14,,HP,4,White - not Hispanic or Latino,0.2,A,A,A,Z,Z,A,A,A,A,A,A,A,A,Z,Z,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.291666667,0.142857143,0,,0.217391304,0.244444444,0.272727273,0.259259259,0.1,,0.285714286,0.2,0.2
1611,TLC,02/11/2015,14,,HP,3,White - not Hispanic or Latino,0.933333333,B,A,D,A,C,A,C,C,A,A,B,C,B,D,D,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.791666667,1,0,,0.782608696,0.711111111,0.636363636,0.666666667,0.85,,0.857142857,0.72,0.8
1612,TLC,02/11/2015,16,,HP,2,Hispanic or Latino,0.866666667,B,A,D,A,C,C,D,C,A,B,B,C,B,D,D,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.791666667,1,0,,0.869565217,0.8,0.727272727,0.814814815,0.85,,1,1,1
1613,TLC,02/11/2015,15,,HP,2,White - not Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0.928571429,0,,0.826086957,0.844444444,0.863636364,0.962962963,0.85,,0.857142857,0.72,
1614,TLC,02/11/2015,14,,HP,3,Asian,0.8,B,C,D,A,C,C,A,C,A,B,B,C,B,D,D,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.708333333,1,0,,0.826086957,0.844444444,0.863636364,0.740740741,0.8,,0.785714286,0.8,0.8
1615,TLC,02/11/2015,21,,HP,4,Black or African American,0.4,D,D,B,A,D,C,A,C,A,B,A,B,D,D,D,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0.291666667,0.928571429,0,,0.913043478,0.822222222,0.727272727,0.185185185,0.85,,0.785714286,0.68,0.666666667
1619,TLC,02/11/2015,19,,HP,3,Asian,0.866666667,B,A,D,A,C,C,C,C,A,D,B,C,B,D,D,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.958333333,1,0,,0.913043478,0.911111111,0.909090909,0.777777778,0.9,,1,0.84,1
1621,TLC,02/11/2015,20,,HP,3,White - not Hispanic or Latino,0.933333333,B,A,D,A,C,A,D,C,A,B,B,C,B,D,D,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.833333333,0.928571429,0,,0.782608696,0.755555556,0.727272727,0.777777778,0.8,,0.928571429,0.88,0.8
1632,TLC,02/11/2015,19,,HP,3,,0.4,D,D,B,B,A,C,C,C,A,D,B,C,C,D,B,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0.708333333,0.785714286,0,,0.695652174,0.733333333,0.772727273,0.592592593,0.95,,0.642857143,0.72,0.666666667
1633,TLC,02/11/2015,18,,HP,3,Hispanic or Latino,0.466666667,B,A,D,A,A,A,D,A,A,A,A,A,C,C,D,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.666666667,1,0,,0.52173913,0.555555556,0.590909091,0.666666667,0.85,,0.571428571,0.36,0.733333333
1634,TLC,02/11/2015,17,,HP,3,White - not Hispanic or Latino,0.733333333,B,A,D,A,D,C,A,C,A,D,B,C,B,D,D,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0.833333333,0.928571429,0,,0.913043478,0.844444444,0.772727273,0.777777778,0.85,,1,0.92,0.933333333
